xflr5 v6.57

A10 - NREL sweep 8deg V2 simple
T1-10.0 m/s-Panel-16751.8kg-x0.0m-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.441429
Cy    = ,  -0.000000
Cd=,   0.006339,ICd=,    0.006339,PCd=,    0.000000
Cl   = ,-1.40844e-15
Cm   =,   -0.398281
ICn=,    0.000000,PCn=,    0.000000
XCP=,    2.331062, YCP=,    0.000000, ZCP=,    0.591972 
XNP=,    0.000000
Bending =, 4021.530443

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
 511,   3.368e+00,  -4.561e+00,   3.518e-01,      -0.065,      -0.073,      -0.995,   4.691e-02,      0.3415
 512,   3.125e+00,  -4.561e+00,   3.489e-01,       0.061,      -0.070,      -0.996,   7.304e-02,      0.2935
 513,   2.791e+00,  -4.561e+00,   3.155e-01,       0.129,      -0.067,      -0.989,   9.263e-02,      0.1395
 514,   2.399e+00,  -4.562e+00,   2.759e-01,       0.074,      -0.071,      -0.995,   1.021e-01,     -0.0220
 515,   1.986e+00,  -4.562e+00,   2.540e-01,       0.032,      -0.075,      -0.997,   1.020e-01,     -0.0791
 516,   1.594e+00,  -4.562e+00,   2.470e-01,       0.002,      -0.079,      -0.997,   9.195e-02,     -0.1121
 517,   1.260e+00,  -4.562e+00,   2.532e-01,      -0.044,      -0.086,      -0.995,   7.308e-02,     -0.1557
 518,   1.017e+00,  -4.562e+00,   2.745e-01,      -0.152,      -0.103,      -0.983,   4.749e-02,     -0.2268
 519,   8.899e-01,  -4.561e+00,   3.126e-01,      -0.575,      -0.167,      -0.801,   2.006e-02,      0.1127
 520,   8.899e-01,  -4.561e+00,   3.761e-01,      -0.771,      -0.099,       0.630,   2.563e-02,      0.5868
 521,   1.017e+00,  -4.559e+00,   4.573e-01,      -0.398,      -0.011,       0.917,   5.094e-02,     -0.3076
 522,   1.260e+00,  -4.558e+00,   5.320e-01,      -0.221,       0.023,       0.975,   7.459e-02,     -0.5467
 523,   1.594e+00,  -4.558e+00,   5.858e-01,      -0.108,       0.041,       0.993,   9.220e-02,     -0.6451
 524,   1.986e+00,  -4.557e+00,   6.072e-01,      -0.006,       0.054,       0.999,   1.016e-01,     -0.6915
 525,   2.399e+00,  -4.558e+00,   5.826e-01,       0.124,       0.066,       0.990,   1.025e-01,     -0.5861
 526,   2.791e+00,  -4.559e+00,   5.193e-01,       0.198,       0.070,       0.978,   9.366e-02,     -0.3590
 527,   3.125e+00,  -4.560e+00,   4.471e-01,       0.227,       0.071,       0.971,   7.484e-02,     -0.1912
 528,   3.368e+00,  -4.560e+00,   3.855e-01,       0.275,       0.071,       0.959,   4.868e-02,     -0.0242
 529,   3.495e+00,  -4.561e+00,   3.467e-01,       0.337,       0.070,       0.939,   1.714e-02,      0.1111
Strip 27
 530,   3.494e+00,  -4.317e+00,   3.225e-01,      -0.160,      -0.073,      -0.984,   1.627e-02,      0.3550
 531,   3.364e+00,  -4.317e+00,   3.342e-01,      -0.065,      -0.073,      -0.995,   4.670e-02,      0.3414
 532,   3.118e+00,  -4.317e+00,   3.312e-01,       0.061,      -0.070,      -0.996,   7.271e-02,      0.2934
 533,   2.778e+00,  -4.318e+00,   2.973e-01,       0.129,      -0.067,      -0.989,   9.221e-02,      0.1393
 534,   2.379e+00,  -4.318e+00,   2.570e-01,       0.074,      -0.071,      -0.995,   1.017e-01,     -0.0224
 535,   1.960e+00,  -4.319e+00,   2.347e-01,       0.032,      -0.075,      -0.997,   1.015e-01,     -0.0796
 536,   1.560e+00,  -4.319e+00,   2.277e-01,       0.002,      -0.079,      -0.997,   9.153e-02,     -0.1129
 537,   1.221e+00,  -4.319e+00,   2.340e-01,      -0.044,      -0.086,      -0.995,   7.275e-02,     -0.1571
 538,   9.743e-01,  -4.318e+00,   2.556e-01,      -0.152,      -0.103,      -0.983,   4.728e-02,     -0.2296
 539,   8.446e-01,  -4.318e+00,   2.943e-01,      -0.575,      -0.167,      -0.801,   1.997e-02,      0.1073
 540,   8.446e-01,  -4.317e+00,   3.589e-01,      -0.771,      -0.099,       0.630,   2.551e-02,      0.5906
 541,   9.743e-01,  -4.316e+00,   4.415e-01,      -0.398,      -0.011,       0.917,   5.070e-02,     -0.3042
 542,   1.221e+00,  -4.315e+00,   5.175e-01,      -0.221,       0.023,       0.975,   7.425e-02,     -0.5444
 543,   1.560e+00,  -4.314e+00,   5.721e-01,      -0.108,       0.041,       0.993,   9.178e-02,     -0.6434
 544,   1.960e+00,  -4.314e+00,   5.939e-01,      -0.006,       0.054,       0.999,   1.012e-01,     -0.6902
 545,   2.379e+00,  -4.314e+00,   5.689e-01,       0.124,       0.066,       0.990,   1.020e-01,     -0.5853
 546,   2.778e+00,  -4.315e+00,   5.045e-01,       0.198,       0.070,       0.978,   9.324e-02,     -0.3585
 547,   3.118e+00,  -4.316e+00,   4.311e-01,       0.227,       0.071,       0.971,   7.450e-02,     -0.1909
 548,   3.364e+00,  -4.317e+00,   3.685e-01,       0.275,       0.071,       0.959,   4.846e-02,     -0.0240
 549,   3.494e+00,  -4.317e+00,   3.290e-01,       0.337,       0.070,       0.939,   1.706e-02,      0.1112
Strip 28
 550,   3.493e+00,  -4.079e+00,   3.051e-01,      -0.160,      -0.073,      -0.984,   1.617e-02,      0.3550
 551,   3.361e+00,  -4.079e+00,   3.170e-01,      -0.065,      -0.073,      -0.995,   4.641e-02,      0.3413
 552,   3.110e+00,  -4.079e+00,   3.139e-01,       0.061,      -0.070,      -0.996,   7.225e-02,      0.2933
 553,   2.765e+00,  -4.079e+00,   2.795e-01,       0.129,      -0.067,      -0.989,   9.163e-02,      0.1391
 554,   2.360e+00,  -4.080e+00,   2.386e-01,       0.074,      -0.071,      -0.995,   1.010e-01,     -0.0228
 555,   1.933e+00,  -4.080e+00,   2.159e-01,       0.032,      -0.075,      -0.997,   1.008e-01,     -0.0802
 556,   1.528e+00,  -4.080e+00,   2.087e-01,       0.002,      -0.079,      -0.997,   9.096e-02,     -0.1138
 557,   1.183e+00,  -4.080e+00,   2.151e-01,      -0.044,      -0.086,      -0.995,   7.229e-02,     -0.1585
 558,   9.322e-01,  -4.080e+00,   2.371e-01,      -0.152,      -0.103,      -0.983,   4.698e-02,     -0.2325
 559,   8.004e-01,  -4.080e+00,   2.765e-01,      -0.575,      -0.167,      -0.801,   1.984e-02,      0.1018
 560,   8.004e-01,  -4.079e+00,   3.421e-01,      -0.771,      -0.099,       0.629,   2.535e-02,      0.5945
 561,   9.322e-01,  -4.078e+00,   4.260e-01,      -0.398,      -0.011,       0.917,   5.038e-02,     -0.3007
 562,   1.183e+00,  -4.077e+00,   5.032e-01,      -0.221,       0.023,       0.975,   7.378e-02,     -0.5420
 563,   1.528e+00,  -4.076e+00,   5.587e-01,      -0.108,       0.041,       0.993,   9.120e-02,     -0.6417
 564,   1.933e+00,  -4.076e+00,   5.808e-01,      -0.006,       0.054,       0.999,   1.005e-01,     -0.6889
 565,   2.360e+00,  -4.076e+00,   5.555e-01,       0.124,       0.066,       0.990,   1.014e-01,     -0.5843
 566,   2.765e+00,  -4.077e+00,   4.900e-01,       0.198,       0.070,       0.978,   9.265e-02,     -0.3580
 567,   3.110e+00,  -4.078e+00,   4.155e-01,       0.227,       0.071,       0.971,   7.403e-02,     -0.1906
 568,   3.361e+00,  -4.079e+00,   3.518e-01,       0.275,       0.071,       0.959,   4.816e-02,     -0.0239
 569,   3.493e+00,  -4.079e+00,   3.117e-01,       0.337,       0.070,       0.939,   1.695e-02,      0.1112
Strip 29
 570,   3.491e+00,  -3.846e+00,   2.880e-01,      -0.160,      -0.073,      -0.984,   1.604e-02,      0.3549
 571,   3.357e+00,  -3.846e+00,   3.001e-01,      -0.065,      -0.073,      -0.995,   4.603e-02,      0.3413
 572,   3.103e+00,  -3.846e+00,   2.971e-01,       0.061,      -0.070,      -0.996,   7.167e-02,      0.2931
 573,   2.752e+00,  -3.847e+00,   2.621e-01,       0.129,      -0.067,      -0.989,   9.089e-02,      0.1388
 574,   2.341e+00,  -3.847e+00,   2.205e-01,       0.074,      -0.071,      -0.995,   1.002e-01,     -0.0232
 575,   1.908e+00,  -3.847e+00,   1.975e-01,       0.032,      -0.075,      -0.997,   1.000e-01,     -0.0808
 576,   1.496e+00,  -3.847e+00,   1.902e-01,       0.002,      -0.079,      -0.997,   9.022e-02,     -0.1147
 577,   1.145e+00,  -3.847e+00,   1.967e-01,      -0.044,      -0.086,      -0.995,   7.170e-02,     -0.1599
 578,   8.910e-01,  -3.847e+00,   2.190e-01,      -0.152,      -0.103,      -0.983,   4.660e-02,     -0.2354
 579,   7.571e-01,  -3.847e+00,   2.590e-01,      -0.575,      -0.167,      -0.801,   1.968e-02,      0.0963
 580,   7.571e-01,  -3.846e+00,   3.256e-01,      -0.771,      -0.099,       0.629,   2.514e-02,      0.5984
 581,   8.910e-01,  -3.845e+00,   4.109e-01,      -0.398,      -0.011,       0.917,   4.997e-02,     -0.2971
 582,   1.145e+00,  -3.844e+00,   4.893e-01,      -0.221,       0.023,       0.975,   7.317e-02,     -0.5396
 583,   1.496e+00,  -3.843e+00,   5.457e-01,      -0.108,       0.041,       0.993,   9.046e-02,     -0.6399
 584,   1.908e+00,  -3.843e+00,   5.681e-01,      -0.006,       0.054,       0.999,   9.973e-02,     -0.6876
 585,   2.341e+00,  -3.843e+00,   5.424e-01,       0.124,       0.066,       0.990,   1.006e-01,     -0.5834
 586,   2.752e+00,  -3.844e+00,   4.759e-01,       0.198,       0.070,       0.978,   9.190e-02,     -0.3574
 587,   3.103e+00,  -3.845e+00,   4.002e-01,       0.227,       0.071,       0.971,   7.343e-02,     -0.1903
 588,   3.357e+00,  -3.846e+00,   3.355e-01,       0.275,       0.071,       0.959,   4.776e-02,     -0.0237
 589,   3.491e+00,  -3.846e+00,   2.948e-01,       0.337,       0.070,       0.939,   1.681e-02,      0.1113
Strip 30
 590,   3.490e+00,  -3.619e+00,   2.714e-01,      -0.160,      -0.073,      -0.984,   1.588e-02,      0.3548
 591,   3.354e+00,  -3.619e+00,   2.837e-01,      -0.065,      -0.073,      -0.995,   4.557e-02,      0.3412
 592,   3.096e+00,  -3.619e+00,   2.806e-01,       0.061,      -0.070,      -0.996,   7.095e-02,      0.2930
 593,   2.740e+00,  -3.619e+00,   2.451e-01,       0.129,      -0.067,      -0.989,   8.998e-02,      0.1386
 594,   2.322e+00,  -3.620e+00,   2.029e-01,       0.074,      -0.071,      -0.995,   9.922e-02,     -0.0236
 595,   1.883e+00,  -3.620e+00,   1.795e-01,       0.032,      -0.075,      -0.997,   9.903e-02,     -0.0814
 596,   1.465e+00,  -3.620e+00,   1.721e-01,       0.002,      -0.079,      -0.997,   8.932e-02,     -0.1155
 597,   1.109e+00,  -3.620e+00,   1.787e-01,      -0.044,      -0.086,      -0.995,   7.099e-02,     -0.1613
 598,   8.507e-01,  -3.620e+00,   2.014e-01,      -0.152,      -0.103,      -0.983,   4.614e-02,     -0.2383
 599,   7.149e-01,  -3.619e+00,   2.420e-01,      -0.575,      -0.167,      -0.801,   1.949e-02,      0.0906
 600,   7.149e-01,  -3.619e+00,   3.096e-01,      -0.771,      -0.099,       0.629,   2.489e-02,      0.6024
 601,   8.507e-01,  -3.618e+00,   3.961e-01,      -0.398,      -0.011,       0.917,   4.947e-02,     -0.2934
 602,   1.109e+00,  -3.617e+00,   4.757e-01,      -0.221,       0.023,       0.975,   7.244e-02,     -0.5372
 603,   1.465e+00,  -3.616e+00,   5.329e-01,      -0.108,       0.041,       0.993,   8.956e-02,     -0.6381
 604,   1.883e+00,  -3.616e+00,   5.557e-01,      -0.006,       0.054,       0.999,   9.874e-02,     -0.6862
 605,   2.322e+00,  -3.616e+00,   5.296e-01,       0.124,       0.066,       0.990,   9.957e-02,     -0.5825
 606,   2.740e+00,  -3.617e+00,   4.621e-01,       0.198,       0.070,       0.978,   9.098e-02,     -0.3569
 607,   3.096e+00,  -3.618e+00,   3.853e-01,       0.227,       0.071,       0.971,   7.270e-02,     -0.1900
 608,   3.354e+00,  -3.618e+00,   3.196e-01,       0.275,       0.071,       0.959,   4.729e-02,     -0.0236
 609,   3.490e+00,  -3.619e+00,   2.782e-01,       0.337,       0.070,       0.939,   1.664e-02,      0.1114
Strip 31
 610,   3.488e+00,  -3.397e+00,   2.552e-01,      -0.160,      -0.073,      -0.984,   1.569e-02,      0.3548
 611,   3.351e+00,  -3.397e+00,   2.677e-01,      -0.065,      -0.073,      -0.995,   4.503e-02,      0.3411
 612,   3.089e+00,  -3.397e+00,   2.645e-01,       0.061,      -0.070,      -0.996,   7.011e-02,      0.2928
 613,   2.728e+00,  -3.398e+00,   2.285e-01,       0.129,      -0.067,      -0.989,   8.891e-02,      0.1383
 614,   2.304e+00,  -3.398e+00,   1.857e-01,       0.074,      -0.071,      -0.995,   9.805e-02,     -0.0240
 615,   1.858e+00,  -3.398e+00,   1.620e-01,       0.032,      -0.075,      -0.997,   9.786e-02,     -0.0820
 616,   1.434e+00,  -3.398e+00,   1.545e-01,       0.002,      -0.079,      -0.997,   8.826e-02,     -0.1164
 617,   1.074e+00,  -3.398e+00,   1.612e-01,      -0.044,      -0.086,      -0.995,   7.015e-02,     -0.1627
 618,   8.115e-01,  -3.398e+00,   1.842e-01,      -0.152,      -0.103,      -0.983,   4.559e-02,     -0.2412
 619,   6.738e-01,  -3.398e+00,   2.253e-01,      -0.575,      -0.167,      -0.801,   1.926e-02,      0.0850
 620,   6.738e-01,  -3.397e+00,   2.940e-01,      -0.771,      -0.099,       0.629,   2.459e-02,      0.6063
 621,   8.115e-01,  -3.396e+00,   3.818e-01,      -0.398,      -0.011,       0.917,   4.888e-02,     -0.2897
 622,   1.074e+00,  -3.395e+00,   4.625e-01,      -0.221,       0.023,       0.975,   7.158e-02,     -0.5347
 623,   1.434e+00,  -3.395e+00,   5.205e-01,      -0.108,       0.041,       0.993,   8.850e-02,     -0.6362
 624,   1.858e+00,  -3.395e+00,   5.436e-01,      -0.006,       0.054,       0.999,   9.757e-02,     -0.6848
 625,   2.304e+00,  -3.395e+00,   5.171e-01,       0.124,       0.066,       0.990,   9.839e-02,     -0.5815
 626,   2.728e+00,  -3.396e+00,   4.486e-01,       0.198,       0.070,       0.978,   8.990e-02,     -0.3563
 627,   3.089e+00,  -3.396e+00,   3.707e-01,       0.227,       0.071,       0.971,   7.184e-02,     -0.1896
 628,   3.351e+00,  -3.397e+00,   3.041e-01,       0.275,       0.071,       0.959,   4.673e-02,     -0.0234
 629,   3.488e+00,  -3.397e+00,   2.622e-01,       0.337,       0.070,       0.939,   1.645e-02,      0.1114
Strip 32
 630,   3.487e+00,  -3.182e+00,   2.395e-01,      -0.160,      -0.073,      -0.984,   1.547e-02,      0.3547
 631,   3.348e+00,  -3.181e+00,   2.521e-01,      -0.065,      -0.073,      -0.995,   4.441e-02,      0.3410
 632,   3.082e+00,  -3.182e+00,   2.489e-01,       0.061,      -0.070,      -0.996,   6.914e-02,      0.2927
 633,   2.716e+00,  -3.182e+00,   2.124e-01,       0.129,      -0.067,      -0.989,   8.768e-02,      0.1381
 634,   2.286e+00,  -3.182e+00,   1.690e-01,       0.074,      -0.071,      -0.995,   9.669e-02,     -0.0244
 635,   1.834e+00,  -3.182e+00,   1.449e-01,       0.032,      -0.075,      -0.997,   9.650e-02,     -0.0825
 636,   1.405e+00,  -3.182e+00,   1.373e-01,       0.002,      -0.079,      -0.997,   8.704e-02,     -0.1172
 637,   1.039e+00,  -3.182e+00,   1.441e-01,      -0.044,      -0.086,      -0.995,   6.918e-02,     -0.1641
 638,   7.734e-01,  -3.182e+00,   1.674e-01,      -0.152,      -0.103,      -0.983,   4.496e-02,     -0.2442
 639,   6.337e-01,  -3.182e+00,   2.092e-01,      -0.575,      -0.167,      -0.801,   1.899e-02,      0.0792
 640,   6.337e-01,  -3.181e+00,   2.787e-01,      -0.771,      -0.099,       0.629,   2.425e-02,      0.6103
 641,   7.734e-01,  -3.180e+00,   3.677e-01,      -0.398,      -0.011,       0.917,   4.820e-02,     -0.2859
 642,   1.039e+00,  -3.180e+00,   4.496e-01,      -0.221,       0.023,       0.975,   7.059e-02,     -0.5321
 643,   1.405e+00,  -3.179e+00,   5.084e-01,      -0.108,       0.041,       0.993,   8.727e-02,     -0.6343
 644,   1.834e+00,  -3.179e+00,   5.318e-01,      -0.006,       0.054,       0.999,   9.622e-02,     -0.6834
 645,   2.286e+00,  -3.179e+00,   5.050e-01,       0.124,       0.066,       0.990,   9.703e-02,     -0.5806
 646,   2.716e+00,  -3.180e+00,   4.356e-01,       0.198,       0.070,       0.978,   8.866e-02,     -0.3558
 647,   3.082e+00,  -3.181e+00,   3.565e-01,       0.227,       0.071,       0.971,   7.084e-02,     -0.1893
 648,   3.348e+00,  -3.181e+00,   2.890e-01,       0.275,       0.071,       0.959,   4.608e-02,     -0.0233
 649,   3.487e+00,  -3.182e+00,   2.465e-01,       0.337,       0.070,       0.939,   1.622e-02,      0.1114
Strip 33
 650,   3.486e+00,  -2.972e+00,   2.242e-01,      -0.160,      -0.073,      -0.984,   1.523e-02,      0.3546
 651,   3.344e+00,  -2.972e+00,   2.369e-01,      -0.065,      -0.073,      -0.995,   4.370e-02,      0.3408
 652,   3.075e+00,  -2.972e+00,   2.337e-01,       0.061,      -0.070,      -0.996,   6.804e-02,      0.2925
 653,   2.705e+00,  -2.972e+00,   1.967e-01,       0.129,      -0.067,      -0.989,   8.629e-02,      0.1378
 654,   2.269e+00,  -2.972e+00,   1.527e-01,       0.074,      -0.071,      -0.995,   9.516e-02,     -0.0248
 655,   1.811e+00,  -2.973e+00,   1.284e-01,       0.032,      -0.075,      -0.997,   9.498e-02,     -0.0831
 656,   1.376e+00,  -2.973e+00,   1.207e-01,       0.002,      -0.079,      -0.997,   8.566e-02,     -0.1180
 657,   1.005e+00,  -2.973e+00,   1.275e-01,      -0.044,      -0.086,      -0.995,   6.808e-02,     -0.1655
 658,   7.363e-01,  -2.972e+00,   1.511e-01,      -0.152,      -0.103,      -0.983,   4.425e-02,     -0.2471
 659,   5.948e-01,  -2.972e+00,   1.934e-01,      -0.575,      -0.167,      -0.801,   1.869e-02,      0.0735
 660,   5.948e-01,  -2.972e+00,   2.639e-01,      -0.771,      -0.099,       0.629,   2.386e-02,      0.6142
 661,   7.363e-01,  -2.971e+00,   3.541e-01,      -0.398,      -0.011,       0.917,   4.743e-02,     -0.2821
 662,   1.005e+00,  -2.970e+00,   4.370e-01,      -0.221,       0.023,       0.975,   6.947e-02,     -0.5295
 663,   1.376e+00,  -2.970e+00,   4.967e-01,      -0.108,       0.041,       0.993,   8.589e-02,     -0.6324
 664,   1.811e+00,  -2.970e+00,   5.204e-01,      -0.006,       0.054,       0.999,   9.470e-02,     -0.6819
 665,   2.269e+00,  -2.970e+00,   4.932e-01,       0.124,       0.066,       0.990,   9.550e-02,     -0.5796
 666,   2.705e+00,  -2.970e+00,   4.228e-01,       0.198,       0.070,       0.978,   8.726e-02,     -0.3552
 667,   3.075e+00,  -2.971e+00,   3.428e-01,       0.227,       0.071,       0.971,   6.972e-02,     -0.1891
 668,   3.344e+00,  -2.971e+00,   2.744e-01,       0.275,       0.071,       0.959,   4.535e-02,     -0.0232
 669,   3.486e+00,  -2.972e+00,   2.313e-01,       0.337,       0.070,       0.939,   1.596e-02,      0.1114
Strip 34
 670,   3.485e+00,  -2.768e+00,   2.093e-01,      -0.160,      -0.073,      -0.984,   1.495e-02,      0.3545
 671,   3.341e+00,  -2.768e+00,   2.222e-01,      -0.065,      -0.073,      -0.995,   4.292e-02,      0.3407
 672,   3.069e+00,  -2.768e+00,   2.189e-01,       0.061,      -0.070,      -0.996,   6.683e-02,      0.2923
 673,   2.694e+00,  -2.769e+00,   1.815e-01,       0.129,      -0.067,      -0.989,   8.475e-02,      0.1375
 674,   2.253e+00,  -2.769e+00,   1.369e-01,       0.074,      -0.071,      -0.995,   9.345e-02,     -0.0252
 675,   1.789e+00,  -2.769e+00,   1.123e-01,       0.032,      -0.075,      -0.997,   9.327e-02,     -0.0836
 676,   1.348e+00,  -2.769e+00,   1.045e-01,       0.002,      -0.079,      -0.997,   8.412e-02,     -0.1188
 677,   9.728e-01,  -2.769e+00,   1.114e-01,      -0.044,      -0.086,      -0.995,   6.686e-02,     -0.1668
 678,   7.003e-01,  -2.769e+00,   1.353e-01,      -0.152,      -0.103,      -0.983,   4.346e-02,     -0.2499
 679,   5.570e-01,  -2.769e+00,   1.782e-01,      -0.575,      -0.167,      -0.801,   1.836e-02,      0.0677
 680,   5.570e-01,  -2.768e+00,   2.496e-01,      -0.771,      -0.099,       0.629,   2.343e-02,      0.6182
 681,   7.003e-01,  -2.767e+00,   3.409e-01,      -0.398,      -0.011,       0.917,   4.658e-02,     -0.2782
 682,   9.728e-01,  -2.767e+00,   4.248e-01,      -0.221,       0.023,       0.975,   6.823e-02,     -0.5268
 683,   1.348e+00,  -2.766e+00,   4.852e-01,      -0.108,       0.041,       0.993,   8.435e-02,     -0.6304
 684,   1.789e+00,  -2.766e+00,   5.093e-01,      -0.006,       0.054,       0.999,   9.300e-02,     -0.6805
 685,   2.253e+00,  -2.766e+00,   4.817e-01,       0.124,       0.066,       0.990,   9.378e-02,     -0.5787
 686,   2.694e+00,  -2.767e+00,   4.105e-01,       0.198,       0.070,       0.978,   8.570e-02,     -0.3547
 687,   3.069e+00,  -2.767e+00,   3.294e-01,       0.227,       0.071,       0.971,   6.847e-02,     -0.1888
 688,   3.341e+00,  -2.768e+00,   2.601e-01,       0.275,       0.071,       0.959,   4.454e-02,     -0.0231
 689,   3.485e+00,  -2.768e+00,   2.165e-01,       0.337,       0.070,       0.939,   1.568e-02,      0.1114
Strip 35
 690,   3.483e+00,  -2.571e+00,   1.949e-01,      -0.160,      -0.073,      -0.984,   1.465e-02,      0.3544
 691,   3.338e+00,  -2.571e+00,   2.080e-01,      -0.065,      -0.073,      -0.995,   4.206e-02,      0.3406
 692,   3.063e+00,  -2.571e+00,   2.046e-01,       0.061,      -0.070,      -0.996,   6.548e-02,      0.2921
 693,   2.683e+00,  -2.571e+00,   1.667e-01,       0.129,      -0.067,      -0.989,   8.304e-02,      0.1372
 694,   2.237e+00,  -2.572e+00,   1.217e-01,       0.074,      -0.071,      -0.995,   9.157e-02,     -0.0256
 695,   1.767e+00,  -2.572e+00,   9.670e-02,       0.032,      -0.075,      -0.997,   9.140e-02,     -0.0842
 696,   1.321e+00,  -2.572e+00,   8.879e-02,       0.002,      -0.079,      -0.997,   8.243e-02,     -0.1196
 697,   9.413e-01,  -2.572e+00,   9.582e-02,      -0.044,      -0.086,      -0.995,   6.552e-02,     -0.1681
 698,   6.654e-01,  -2.572e+00,   1.200e-01,      -0.152,      -0.103,      -0.983,   4.259e-02,     -0.2528
 699,   5.204e-01,  -2.571e+00,   1.634e-01,      -0.575,      -0.167,      -0.801,   1.799e-02,      0.0619
 700,   5.204e-01,  -2.571e+00,   2.356e-01,      -0.771,      -0.099,       0.629,   2.296e-02,      0.6222
 701,   6.654e-01,  -2.570e+00,   3.281e-01,      -0.398,      -0.011,       0.917,   4.564e-02,     -0.2742
 702,   9.413e-01,  -2.570e+00,   4.131e-01,      -0.221,       0.023,       0.975,   6.685e-02,     -0.5240
 703,   1.321e+00,  -2.569e+00,   4.742e-01,      -0.108,       0.041,       0.993,   8.265e-02,     -0.6284
 704,   1.767e+00,  -2.569e+00,   4.985e-01,      -0.006,       0.054,       0.999,   9.113e-02,     -0.6790
 705,   2.237e+00,  -2.569e+00,   4.706e-01,       0.124,       0.066,       0.990,   9.190e-02,     -0.5778
 706,   2.683e+00,  -2.570e+00,   3.985e-01,       0.198,       0.070,       0.978,   8.397e-02,     -0.3542
 707,   3.063e+00,  -2.570e+00,   3.165e-01,       0.227,       0.071,       0.971,   6.710e-02,     -0.1886
 708,   3.338e+00,  -2.571e+00,   2.463e-01,       0.275,       0.071,       0.959,   4.364e-02,     -0.0231
 709,   3.483e+00,  -2.571e+00,   2.021e-01,       0.337,       0.070,       0.939,   1.536e-02,      0.1114
Strip 36
 710,   3.482e+00,  -2.380e+00,   1.809e-01,      -0.160,      -0.073,      -0.984,   1.433e-02,      0.3542
 711,   3.336e+00,  -2.380e+00,   1.942e-01,      -0.065,      -0.073,      -0.995,   4.112e-02,      0.3404
 712,   3.057e+00,  -2.380e+00,   1.908e-01,       0.061,      -0.070,      -0.996,   6.402e-02,      0.2919
 713,   2.673e+00,  -2.381e+00,   1.525e-01,       0.129,      -0.067,      -0.989,   8.118e-02,      0.1369
 714,   2.221e+00,  -2.381e+00,   1.069e-01,       0.074,      -0.071,      -0.995,   8.953e-02,     -0.0260
 715,   1.746e+00,  -2.381e+00,   8.161e-02,       0.032,      -0.075,      -0.997,   8.935e-02,     -0.0847
 716,   1.295e+00,  -2.381e+00,   7.362e-02,       0.002,      -0.079,      -0.997,   8.059e-02,     -0.1203
 717,   9.107e-01,  -2.381e+00,   8.073e-02,      -0.044,      -0.086,      -0.995,   6.405e-02,     -0.1694
 718,   6.317e-01,  -2.381e+00,   1.052e-01,      -0.152,      -0.103,      -0.983,   4.164e-02,     -0.2555
 719,   4.850e-01,  -2.381e+00,   1.491e-01,      -0.575,      -0.167,      -0.801,   1.759e-02,      0.0560
 720,   4.850e-01,  -2.380e+00,   2.222e-01,      -0.771,      -0.099,       0.629,   2.245e-02,      0.6262
 721,   6.317e-01,  -2.379e+00,   3.157e-01,      -0.398,      -0.011,       0.917,   4.462e-02,     -0.2702
 722,   9.107e-01,  -2.379e+00,   4.016e-01,      -0.221,       0.023,       0.975,   6.536e-02,     -0.5212
 723,   1.295e+00,  -2.379e+00,   4.635e-01,      -0.108,       0.041,       0.993,   8.080e-02,     -0.6263
 724,   1.746e+00,  -2.378e+00,   4.881e-01,      -0.006,       0.054,       0.999,   8.909e-02,     -0.6775
 725,   2.221e+00,  -2.379e+00,   4.599e-01,       0.124,       0.066,       0.990,   8.985e-02,     -0.5769
 726,   2.673e+00,  -2.379e+00,   3.869e-01,       0.198,       0.070,       0.978,   8.210e-02,     -0.3538
 727,   3.057e+00,  -2.380e+00,   3.039e-01,       0.227,       0.071,       0.971,   6.560e-02,     -0.1884
 728,   3.336e+00,  -2.380e+00,   2.330e-01,       0.275,       0.071,       0.959,   4.267e-02,     -0.0230
 729,   3.482e+00,  -2.380e+00,   1.883e-01,       0.337,       0.070,       0.939,   1.502e-02,      0.1113
Strip 37
 730,   3.481e+00,  -2.196e+00,   1.675e-01,      -0.160,      -0.073,      -0.984,   1.397e-02,      0.3541
 731,   3.333e+00,  -2.196e+00,   1.809e-01,      -0.065,      -0.073,      -0.995,   4.010e-02,      0.3402
 732,   3.051e+00,  -2.196e+00,   1.775e-01,       0.061,      -0.070,      -0.996,   6.243e-02,      0.2917
 733,   2.662e+00,  -2.196e+00,   1.387e-01,       0.129,      -0.067,      -0.989,   7.918e-02,      0.1366
 734,   2.206e+00,  -2.197e+00,   9.259e-02,       0.074,      -0.071,      -0.995,   8.731e-02,     -0.0264
 735,   1.726e+00,  -2.197e+00,   6.705e-02,       0.032,      -0.075,      -0.997,   8.714e-02,     -0.0851
 736,   1.270e+00,  -2.197e+00,   5.897e-02,       0.002,      -0.079,      -0.997,   7.860e-02,     -0.1209
 737,   8.812e-01,  -2.197e+00,   6.616e-02,      -0.044,      -0.086,      -0.995,   6.247e-02,     -0.1705
 738,   5.991e-01,  -2.197e+00,   9.093e-02,      -0.152,      -0.103,      -0.983,   4.061e-02,     -0.2582
