xflr5 v6.57

A10 - NREL sweep 8deg V2 simple
T1-10.0 m/s-Panel-16751.8kg-x0.0m-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   1.295089
Cy    = ,  -0.000000
Cd=,   0.052246,ICd=,    0.052246,PCd=,    0.000000
Cl   = ,-3.52469e-15
Cm   =,   -0.979889
ICn=,    0.000000,PCn=,    0.000000
XCP=,    1.874693, YCP=,    0.000000, ZCP=,    0.524270 
XNP=,    0.000000
Bending =, 11803.190011

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
 465,   2.461e+00,  -5.318e+00,   6.254e-01,       0.124,       0.066,       0.990,   1.028e-01,     -0.8471
 466,   2.833e+00,  -5.319e+00,   5.654e-01,       0.198,       0.070,       0.978,   9.396e-02,     -0.4780
 467,   3.149e+00,  -5.320e+00,   4.971e-01,       0.227,       0.071,       0.971,   7.508e-02,     -0.2301
 468,   3.379e+00,  -5.321e+00,   4.387e-01,       0.275,       0.071,       0.959,   4.884e-02,     -0.0020
 469,   3.500e+00,  -5.321e+00,   4.019e-01,       0.337,       0.070,       0.939,   1.719e-02,      0.1732
Strip 24
 470,   3.498e+00,  -5.063e+00,   3.770e-01,      -0.160,      -0.073,      -0.984,   1.641e-02,      0.3969
 471,   3.375e+00,  -5.063e+00,   3.881e-01,      -0.065,      -0.073,      -0.995,   4.710e-02,      0.3927
 472,   3.141e+00,  -5.063e+00,   3.853e-01,       0.061,      -0.070,      -0.996,   7.333e-02,      0.3696
 473,   2.819e+00,  -5.064e+00,   3.531e-01,       0.129,      -0.067,      -0.989,   9.299e-02,      0.2706
 474,   2.440e+00,  -5.064e+00,   3.149e-01,       0.074,      -0.071,      -0.995,   1.025e-01,      0.2090
 475,   2.042e+00,  -5.065e+00,   2.937e-01,       0.032,      -0.075,      -0.997,   1.023e-01,      0.2511
 476,   1.663e+00,  -5.065e+00,   2.870e-01,       0.002,      -0.079,      -0.997,   9.231e-02,      0.3471
 477,   1.340e+00,  -5.065e+00,   2.929e-01,      -0.044,      -0.086,      -0.995,   7.336e-02,      0.5137
 478,   1.106e+00,  -5.064e+00,   3.135e-01,      -0.152,      -0.103,      -0.983,   4.768e-02,      0.8278
 479,   9.831e-01,  -5.064e+00,   3.503e-01,      -0.575,      -0.167,      -0.801,   2.013e-02,      0.5821
 480,   9.831e-01,  -5.063e+00,   4.116e-01,      -0.770,      -0.099,       0.630,   2.573e-02,     -3.8020
 481,   1.106e+00,  -5.061e+00,   4.900e-01,      -0.398,      -0.011,       0.917,   5.114e-02,     -2.4326
 482,   1.340e+00,  -5.060e+00,   5.621e-01,      -0.221,       0.023,       0.975,   7.488e-02,     -1.6838
 483,   1.663e+00,  -5.060e+00,   6.139e-01,      -0.108,       0.041,       0.993,   9.256e-02,     -1.3551
 484,   2.042e+00,  -5.059e+00,   6.346e-01,      -0.006,       0.054,       0.999,   1.020e-01,     -1.1538
 485,   2.440e+00,  -5.060e+00,   6.109e-01,       0.124,       0.066,       0.990,   1.029e-01,     -0.8447
 486,   2.819e+00,  -5.061e+00,   5.497e-01,       0.198,       0.070,       0.978,   9.402e-02,     -0.4766
 487,   3.141e+00,  -5.062e+00,   4.801e-01,       0.227,       0.071,       0.971,   7.513e-02,     -0.2293
 488,   3.375e+00,  -5.063e+00,   4.206e-01,       0.275,       0.071,       0.959,   4.887e-02,     -0.0016
 489,   3.498e+00,  -5.063e+00,   3.831e-01,       0.337,       0.070,       0.939,   1.720e-02,      0.1733
Strip 25
 490,   3.497e+00,  -4.810e+00,   3.584e-01,      -0.160,      -0.073,      -0.984,   1.639e-02,      0.3968
 491,   3.372e+00,  -4.810e+00,   3.698e-01,      -0.065,      -0.073,      -0.995,   4.704e-02,      0.3925
 492,   3.133e+00,  -4.810e+00,   3.669e-01,       0.061,      -0.070,      -0.996,   7.325e-02,      0.3692
 493,   2.805e+00,  -4.810e+00,   3.341e-01,       0.129,      -0.067,      -0.989,   9.289e-02,      0.2698
 494,   2.419e+00,  -4.811e+00,   2.952e-01,       0.074,      -0.071,      -0.995,   1.024e-01,      0.2077
 495,   2.014e+00,  -4.811e+00,   2.736e-01,       0.032,      -0.075,      -0.997,   1.022e-01,      0.2493
 496,   1.628e+00,  -4.811e+00,   2.668e-01,       0.002,      -0.079,      -0.997,   9.221e-02,      0.3446
 497,   1.300e+00,  -4.811e+00,   2.729e-01,      -0.044,      -0.086,      -0.995,   7.328e-02,      0.5104
 498,   1.061e+00,  -4.811e+00,   2.938e-01,      -0.152,      -0.103,      -0.983,   4.763e-02,      0.8244
 499,   9.360e-01,  -4.810e+00,   3.312e-01,      -0.575,      -0.167,      -0.801,   2.011e-02,      0.5946
 500,   9.360e-01,  -4.809e+00,   3.937e-01,      -0.771,      -0.099,       0.630,   2.570e-02,     -3.7576
 501,   1.061e+00,  -4.808e+00,   4.735e-01,      -0.398,      -0.011,       0.917,   5.108e-02,     -2.4150
 502,   1.300e+00,  -4.807e+00,   5.469e-01,      -0.221,       0.023,       0.975,   7.480e-02,     -1.6748
 503,   1.628e+00,  -4.806e+00,   5.997e-01,      -0.108,       0.041,       0.993,   9.246e-02,     -1.3494
 504,   2.014e+00,  -4.806e+00,   6.207e-01,      -0.006,       0.054,       0.999,   1.019e-01,     -1.1499
 505,   2.419e+00,  -4.806e+00,   5.966e-01,       0.124,       0.066,       0.990,   1.028e-01,     -0.8422
 506,   2.805e+00,  -4.807e+00,   5.343e-01,       0.198,       0.070,       0.978,   9.392e-02,     -0.4752
 507,   3.133e+00,  -4.808e+00,   4.635e-01,       0.227,       0.071,       0.971,   7.505e-02,     -0.2285
 508,   3.372e+00,  -4.809e+00,   4.029e-01,       0.275,       0.071,       0.959,   4.882e-02,     -0.0013
 509,   3.497e+00,  -4.810e+00,   3.647e-01,       0.337,       0.070,       0.939,   1.718e-02,      0.1734
Strip 26
 510,   3.495e+00,  -4.561e+00,   3.403e-01,      -0.160,      -0.073,      -0.984,   1.634e-02,      0.3967
 511,   3.368e+00,  -4.561e+00,   3.518e-01,      -0.065,      -0.073,      -0.995,   4.691e-02,      0.3923
 512,   3.125e+00,  -4.561e+00,   3.489e-01,       0.061,      -0.070,      -0.996,   7.304e-02,      0.3687
 513,   2.791e+00,  -4.561e+00,   3.155e-01,       0.129,      -0.067,      -0.989,   9.263e-02,      0.2690
 514,   2.399e+00,  -4.562e+00,   2.759e-01,       0.074,      -0.071,      -0.995,   1.021e-01,      0.2063
 515,   1.986e+00,  -4.562e+00,   2.540e-01,       0.032,      -0.075,      -0.997,   1.020e-01,      0.2474
 516,   1.594e+00,  -4.562e+00,   2.470e-01,       0.002,      -0.079,      -0.997,   9.195e-02,      0.3421
 517,   1.260e+00,  -4.562e+00,   2.532e-01,      -0.044,      -0.086,      -0.995,   7.308e-02,      0.5071
 518,   1.017e+00,  -4.562e+00,   2.745e-01,      -0.152,      -0.103,      -0.983,   4.749e-02,      0.8210
 519,   8.899e-01,  -4.561e+00,   3.126e-01,      -0.575,      -0.167,      -0.801,   2.006e-02,      0.6072
 520,   8.899e-01,  -4.561e+00,   3.761e-01,      -0.771,      -0.099,       0.630,   2.563e-02,     -3.7120
 521,   1.017e+00,  -4.559e+00,   4.573e-01,      -0.398,      -0.011,       0.917,   5.094e-02,     -2.3969
 522,   1.260e+00,  -4.558e+00,   5.320e-01,      -0.221,       0.023,       0.975,   7.459e-02,     -1.6655
 523,   1.594e+00,  -4.558e+00,   5.858e-01,      -0.108,       0.041,       0.993,   9.220e-02,     -1.3436
 524,   1.986e+00,  -4.557e+00,   6.072e-01,      -0.006,       0.054,       0.999,   1.016e-01,     -1.1459
 525,   2.399e+00,  -4.558e+00,   5.826e-01,       0.124,       0.066,       0.990,   1.025e-01,     -0.8396
 526,   2.791e+00,  -4.559e+00,   5.193e-01,       0.198,       0.070,       0.978,   9.366e-02,     -0.4737
 527,   3.125e+00,  -4.560e+00,   4.471e-01,       0.227,       0.071,       0.971,   7.484e-02,     -0.2277
 528,   3.368e+00,  -4.560e+00,   3.855e-01,       0.275,       0.071,       0.959,   4.868e-02,     -0.0009
 529,   3.495e+00,  -4.561e+00,   3.467e-01,       0.337,       0.070,       0.939,   1.714e-02,      0.1735
Strip 27
 530,   3.494e+00,  -4.317e+00,   3.225e-01,      -0.160,      -0.073,      -0.984,   1.627e-02,      0.3966
 531,   3.364e+00,  -4.317e+00,   3.342e-01,      -0.065,      -0.073,      -0.995,   4.670e-02,      0.3921
 532,   3.118e+00,  -4.317e+00,   3.312e-01,       0.061,      -0.070,      -0.996,   7.271e-02,      0.3683
 533,   2.778e+00,  -4.318e+00,   2.973e-01,       0.129,      -0.067,      -0.989,   9.221e-02,      0.2681
 534,   2.379e+00,  -4.318e+00,   2.570e-01,       0.074,      -0.071,      -0.995,   1.017e-01,      0.2049
 535,   1.960e+00,  -4.319e+00,   2.347e-01,       0.032,      -0.075,      -0.997,   1.015e-01,      0.2454
 536,   1.560e+00,  -4.319e+00,   2.277e-01,       0.002,      -0.079,      -0.997,   9.153e-02,      0.3394
 537,   1.221e+00,  -4.319e+00,   2.340e-01,      -0.044,      -0.086,      -0.995,   7.275e-02,      0.5036
 538,   9.743e-01,  -4.318e+00,   2.556e-01,      -0.152,      -0.103,      -0.983,   4.728e-02,      0.8173
 539,   8.446e-01,  -4.318e+00,   2.943e-01,      -0.575,      -0.167,      -0.801,   1.997e-02,      0.6199
 540,   8.446e-01,  -4.317e+00,   3.589e-01,      -0.771,      -0.099,       0.630,   2.551e-02,     -3.6655
 541,   9.743e-01,  -4.316e+00,   4.415e-01,      -0.398,      -0.011,       0.917,   5.070e-02,     -2.3784
 542,   1.221e+00,  -4.315e+00,   5.175e-01,      -0.221,       0.023,       0.975,   7.425e-02,     -1.6560
 543,   1.560e+00,  -4.314e+00,   5.721e-01,      -0.108,       0.041,       0.993,   9.178e-02,     -1.3375
 544,   1.960e+00,  -4.314e+00,   5.939e-01,      -0.006,       0.054,       0.999,   1.012e-01,     -1.1418
 545,   2.379e+00,  -4.314e+00,   5.689e-01,       0.124,       0.066,       0.990,   1.020e-01,     -0.8370
 546,   2.778e+00,  -4.315e+00,   5.045e-01,       0.198,       0.070,       0.978,   9.324e-02,     -0.4721
 547,   3.118e+00,  -4.316e+00,   4.311e-01,       0.227,       0.071,       0.971,   7.450e-02,     -0.2268
 548,   3.364e+00,  -4.317e+00,   3.685e-01,       0.275,       0.071,       0.959,   4.846e-02,     -0.0006
 549,   3.494e+00,  -4.317e+00,   3.290e-01,       0.337,       0.070,       0.939,   1.706e-02,      0.1736
Strip 28
 550,   3.493e+00,  -4.079e+00,   3.051e-01,      -0.160,      -0.073,      -0.984,   1.617e-02,      0.3965
 551,   3.361e+00,  -4.079e+00,   3.170e-01,      -0.065,      -0.073,      -0.995,   4.641e-02,      0.3918
 552,   3.110e+00,  -4.079e+00,   3.139e-01,       0.061,      -0.070,      -0.996,   7.225e-02,      0.3678
 553,   2.765e+00,  -4.079e+00,   2.795e-01,       0.129,      -0.067,      -0.989,   9.163e-02,      0.2673
 554,   2.360e+00,  -4.080e+00,   2.386e-01,       0.074,      -0.071,      -0.995,   1.010e-01,      0.2034
 555,   1.933e+00,  -4.080e+00,   2.159e-01,       0.032,      -0.075,      -0.997,   1.008e-01,      0.2433
 556,   1.528e+00,  -4.080e+00,   2.087e-01,       0.002,      -0.079,      -0.997,   9.096e-02,      0.3367
 557,   1.183e+00,  -4.080e+00,   2.151e-01,      -0.044,      -0.086,      -0.995,   7.229e-02,      0.4999
 558,   9.322e-01,  -4.080e+00,   2.371e-01,      -0.152,      -0.103,      -0.983,   4.698e-02,      0.8136
 559,   8.004e-01,  -4.080e+00,   2.765e-01,      -0.575,      -0.167,      -0.801,   1.984e-02,      0.6326
 560,   8.004e-01,  -4.079e+00,   3.421e-01,      -0.771,      -0.099,       0.629,   2.535e-02,     -3.6180
 561,   9.322e-01,  -4.078e+00,   4.260e-01,      -0.398,      -0.011,       0.917,   5.038e-02,     -2.3594
 562,   1.183e+00,  -4.077e+00,   5.032e-01,      -0.221,       0.023,       0.975,   7.378e-02,     -1.6463
 563,   1.528e+00,  -4.076e+00,   5.587e-01,      -0.108,       0.041,       0.993,   9.120e-02,     -1.3314
 564,   1.933e+00,  -4.076e+00,   5.808e-01,      -0.006,       0.054,       0.999,   1.005e-01,     -1.1376
 565,   2.360e+00,  -4.076e+00,   5.555e-01,       0.124,       0.066,       0.990,   1.014e-01,     -0.8343
 566,   2.765e+00,  -4.077e+00,   4.900e-01,       0.198,       0.070,       0.978,   9.265e-02,     -0.4706
 567,   3.110e+00,  -4.078e+00,   4.155e-01,       0.227,       0.071,       0.971,   7.403e-02,     -0.2260
 568,   3.361e+00,  -4.079e+00,   3.518e-01,       0.275,       0.071,       0.959,   4.816e-02,     -0.0002
 569,   3.493e+00,  -4.079e+00,   3.117e-01,       0.337,       0.070,       0.939,   1.695e-02,      0.1736
Strip 29
 570,   3.491e+00,  -3.846e+00,   2.880e-01,      -0.160,      -0.073,      -0.984,   1.604e-02,      0.3963
 571,   3.357e+00,  -3.846e+00,   3.001e-01,      -0.065,      -0.073,      -0.995,   4.603e-02,      0.3916
 572,   3.103e+00,  -3.846e+00,   2.971e-01,       0.061,      -0.070,      -0.996,   7.167e-02,      0.3673
 573,   2.752e+00,  -3.847e+00,   2.621e-01,       0.129,      -0.067,      -0.989,   9.089e-02,      0.2663
 574,   2.341e+00,  -3.847e+00,   2.205e-01,       0.074,      -0.071,      -0.995,   1.002e-01,      0.2019
 575,   1.908e+00,  -3.847e+00,   1.975e-01,       0.032,      -0.075,      -0.997,   1.000e-01,      0.2413
 576,   1.496e+00,  -3.847e+00,   1.902e-01,       0.002,      -0.079,      -0.997,   9.022e-02,      0.3339
 577,   1.145e+00,  -3.847e+00,   1.967e-01,      -0.044,      -0.086,      -0.995,   7.170e-02,      0.4962
 578,   8.910e-01,  -3.847e+00,   2.190e-01,      -0.152,      -0.103,      -0.983,   4.660e-02,      0.8097
 579,   7.571e-01,  -3.847e+00,   2.590e-01,      -0.575,      -0.167,      -0.801,   1.968e-02,      0.6453
 580,   7.571e-01,  -3.846e+00,   3.256e-01,      -0.771,      -0.099,       0.629,   2.514e-02,     -3.5699
 581,   8.910e-01,  -3.845e+00,   4.109e-01,      -0.398,      -0.011,       0.917,   4.997e-02,     -2.3401
 582,   1.145e+00,  -3.844e+00,   4.893e-01,      -0.221,       0.023,       0.975,   7.317e-02,     -1.6364
 583,   1.496e+00,  -3.843e+00,   5.457e-01,      -0.108,       0.041,       0.993,   9.046e-02,     -1.3251
 584,   1.908e+00,  -3.843e+00,   5.681e-01,      -0.006,       0.054,       0.999,   9.973e-02,     -1.1333
 585,   2.341e+00,  -3.843e+00,   5.424e-01,       0.124,       0.066,       0.990,   1.006e-01,     -0.8316
 586,   2.752e+00,  -3.844e+00,   4.759e-01,       0.198,       0.070,       0.978,   9.190e-02,     -0.4691
 587,   3.103e+00,  -3.845e+00,   4.002e-01,       0.227,       0.071,       0.971,   7.343e-02,     -0.2251
 588,   3.357e+00,  -3.846e+00,   3.355e-01,       0.275,       0.071,       0.959,   4.776e-02,      0.0001
 589,   3.491e+00,  -3.846e+00,   2.948e-01,       0.337,       0.070,       0.939,   1.681e-02,      0.1737
Strip 30
 590,   3.490e+00,  -3.619e+00,   2.714e-01,      -0.160,      -0.073,      -0.984,   1.588e-02,      0.3962
 591,   3.354e+00,  -3.619e+00,   2.837e-01,      -0.065,      -0.073,      -0.995,   4.557e-02,      0.3913
 592,   3.096e+00,  -3.619e+00,   2.806e-01,       0.061,      -0.070,      -0.996,   7.095e-02,      0.3668
 593,   2.740e+00,  -3.619e+00,   2.451e-01,       0.129,      -0.067,      -0.989,   8.998e-02,      0.2654
 594,   2.322e+00,  -3.620e+00,   2.029e-01,       0.074,      -0.071,      -0.995,   9.922e-02,      0.2003
 595,   1.883e+00,  -3.620e+00,   1.795e-01,       0.032,      -0.075,      -0.997,   9.903e-02,      0.2391
 596,   1.465e+00,  -3.620e+00,   1.721e-01,       0.002,      -0.079,      -0.997,   8.932e-02,      0.3311
 597,   1.109e+00,  -3.620e+00,   1.787e-01,      -0.044,      -0.086,      -0.995,   7.099e-02,      0.4924
 598,   8.507e-01,  -3.620e+00,   2.014e-01,      -0.152,      -0.103,      -0.983,   4.614e-02,      0.8056
 599,   7.149e-01,  -3.619e+00,   2.420e-01,      -0.575,      -0.167,      -0.801,   1.949e-02,      0.6580
 600,   7.149e-01,  -3.619e+00,   3.096e-01,      -0.771,      -0.099,       0.629,   2.489e-02,     -3.5210
 601,   8.507e-01,  -3.618e+00,   3.961e-01,      -0.398,      -0.011,       0.917,   4.947e-02,     -2.3205
 602,   1.109e+00,  -3.617e+00,   4.757e-01,      -0.221,       0.023,       0.975,   7.244e-02,     -1.6263
 603,   1.465e+00,  -3.616e+00,   5.329e-01,      -0.108,       0.041,       0.993,   8.956e-02,     -1.3187
 604,   1.883e+00,  -3.616e+00,   5.557e-01,      -0.006,       0.054,       0.999,   9.874e-02,     -1.1290
 605,   2.322e+00,  -3.616e+00,   5.296e-01,       0.124,       0.066,       0.990,   9.957e-02,     -0.8289
 606,   2.740e+00,  -3.617e+00,   4.621e-01,       0.198,       0.070,       0.978,   9.098e-02,     -0.4675
 607,   3.096e+00,  -3.618e+00,   3.853e-01,       0.227,       0.071,       0.971,   7.270e-02,     -0.2243
 608,   3.354e+00,  -3.618e+00,   3.196e-01,       0.275,       0.071,       0.959,   4.729e-02,      0.0004
 609,   3.490e+00,  -3.619e+00,   2.782e-01,       0.337,       0.070,       0.939,   1.664e-02,      0.1738
Strip 31
 610,   3.488e+00,  -3.397e+00,   2.552e-01,      -0.160,      -0.073,      -0.984,   1.569e-02,      0.3960
 611,   3.351e+00,  -3.397e+00,   2.677e-01,      -0.065,      -0.073,      -0.995,   4.503e-02,      0.3910
 612,   3.089e+00,  -3.397e+00,   2.645e-01,       0.061,      -0.070,      -0.996,   7.011e-02,      0.3663
 613,   2.728e+00,  -3.398e+00,   2.285e-01,       0.129,      -0.067,      -0.989,   8.891e-02,      0.2645
 614,   2.304e+00,  -3.398e+00,   1.857e-01,       0.074,      -0.071,      -0.995,   9.805e-02,      0.1988
 615,   1.858e+00,  -3.398e+00,   1.620e-01,       0.032,      -0.075,      -0.997,   9.786e-02,      0.2370
 616,   1.434e+00,  -3.398e+00,   1.545e-01,       0.002,      -0.079,      -0.997,   8.826e-02,      0.3281
 617,   1.074e+00,  -3.398e+00,   1.612e-01,      -0.044,      -0.086,      -0.995,   7.015e-02,      0.4886
 618,   8.115e-01,  -3.398e+00,   1.842e-01,      -0.152,      -0.103,      -0.983,   4.559e-02,      0.8015
 619,   6.738e-01,  -3.398e+00,   2.253e-01,      -0.575,      -0.167,      -0.801,   1.926e-02,      0.6707
 620,   6.738e-01,  -3.397e+00,   2.940e-01,      -0.771,      -0.099,       0.629,   2.459e-02,     -3.4716
 621,   8.115e-01,  -3.396e+00,   3.818e-01,      -0.398,      -0.011,       0.917,   4.888e-02,     -2.3005
 622,   1.074e+00,  -3.395e+00,   4.625e-01,      -0.221,       0.023,       0.975,   7.158e-02,     -1.6161
 623,   1.434e+00,  -3.395e+00,   5.205e-01,      -0.108,       0.041,       0.993,   8.850e-02,     -1.3123
 624,   1.858e+00,  -3.395e+00,   5.436e-01,      -0.006,       0.054,       0.999,   9.757e-02,     -1.1246
 625,   2.304e+00,  -3.395e+00,   5.171e-01,       0.124,       0.066,       0.990,   9.839e-02,     -0.8261
 626,   2.728e+00,  -3.396e+00,   4.486e-01,       0.198,       0.070,       0.978,   8.990e-02,     -0.4660
 627,   3.089e+00,  -3.396e+00,   3.707e-01,       0.227,       0.071,       0.971,   7.184e-02,     -0.2235
 628,   3.351e+00,  -3.397e+00,   3.041e-01,       0.275,       0.071,       0.959,   4.673e-02,      0.0007
 629,   3.488e+00,  -3.397e+00,   2.622e-01,       0.337,       0.070,       0.939,   1.645e-02,      0.1738
Strip 32
 630,   3.487e+00,  -3.182e+00,   2.395e-01,      -0.160,      -0.073,      -0.984,   1.547e-02,      0.3959
 631,   3.348e+00,  -3.181e+00,   2.521e-01,      -0.065,      -0.073,      -0.995,   4.441e-02,      0.3908
 632,   3.082e+00,  -3.182e+00,   2.489e-01,       0.061,      -0.070,      -0.996,   6.914e-02,      0.3658
 633,   2.716e+00,  -3.182e+00,   2.124e-01,       0.129,      -0.067,      -0.989,   8.768e-02,      0.2635
 634,   2.286e+00,  -3.182e+00,   1.690e-01,       0.074,      -0.071,      -0.995,   9.669e-02,      0.1972
 635,   1.834e+00,  -3.182e+00,   1.449e-01,       0.032,      -0.075,      -0.997,   9.650e-02,      0.2348
 636,   1.405e+00,  -3.182e+00,   1.373e-01,       0.002,      -0.079,      -0.997,   8.704e-02,      0.3252
 637,   1.039e+00,  -3.182e+00,   1.441e-01,      -0.044,      -0.086,      -0.995,   6.918e-02,      0.4846
 638,   7.734e-01,  -3.182e+00,   1.674e-01,      -0.152,      -0.103,      -0.983,   4.496e-02,      0.7972
 639,   6.337e-01,  -3.182e+00,   2.092e-01,      -0.575,      -0.167,      -0.801,   1.899e-02,      0.6833
 640,   6.337e-01,  -3.181e+00,   2.787e-01,      -0.771,      -0.099,       0.629,   2.425e-02,     -3.4216
 641,   7.734e-01,  -3.180e+00,   3.677e-01,      -0.398,      -0.011,       0.917,   4.820e-02,     -2.2803
 642,   1.039e+00,  -3.180e+00,   4.496e-01,      -0.221,       0.023,       0.975,   7.059e-02,     -1.6057
 643,   1.405e+00,  -3.179e+00,   5.084e-01,      -0.108,       0.041,       0.993,   8.727e-02,     -1.3058
 644,   1.834e+00,  -3.179e+00,   5.318e-01,      -0.006,       0.054,       0.999,   9.622e-02,     -1.1203
 645,   2.286e+00,  -3.179e+00,   5.050e-01,       0.124,       0.066,       0.990,   9.703e-02,     -0.8235
 646,   2.716e+00,  -3.180e+00,   4.356e-01,       0.198,       0.070,       0.978,   8.866e-02,     -0.4645
 647,   3.082e+00,  -3.181e+00,   3.565e-01,       0.227,       0.071,       0.971,   7.084e-02,     -0.2227
 648,   3.348e+00,  -3.181e+00,   2.890e-01,       0.275,       0.071,       0.959,   4.608e-02,      0.0010
 649,   3.487e+00,  -3.182e+00,   2.465e-01,       0.337,       0.070,       0.939,   1.622e-02,      0.1738
Strip 33
 650,   3.486e+00,  -2.972e+00,   2.242e-01,      -0.160,      -0.073,      -0.984,   1.523e-02,      0.3957
 651,   3.344e+00,  -2.972e+00,   2.369e-01,      -0.065,      -0.073,      -0.995,   4.370e-02,      0.3905
 652,   3.075e+00,  -2.972e+00,   2.337e-01,       0.061,      -0.070,      -0.996,   6.804e-02,      0.3653
 653,   2.705e+00,  -2.972e+00,   1.967e-01,       0.129,      -0.067,      -0.989,   8.629e-02,      0.2626
 654,   2.269e+00,  -2.972e+00,   1.527e-01,       0.074,      -0.071,      -0.995,   9.516e-02,      0.1957
 655,   1.811e+00,  -2.973e+00,   1.284e-01,       0.032,      -0.075,      -0.997,   9.498e-02,      0.2326
 656,   1.376e+00,  -2.973e+00,   1.207e-01,       0.002,      -0.079,      -0.997,   8.566e-02,      0.3222
 657,   1.005e+00,  -2.973e+00,   1.275e-01,      -0.044,      -0.086,      -0.995,   6.808e-02,      0.4806
 658,   7.363e-01,  -2.972e+00,   1.511e-01,      -0.152,      -0.103,      -0.983,   4.425e-02,      0.7928
 659,   5.948e-01,  -2.972e+00,   1.934e-01,      -0.575,      -0.167,      -0.801,   1.869e-02,      0.6958
 660,   5.948e-01,  -2.972e+00,   2.639e-01,      -0.771,      -0.099,       0.629,   2.386e-02,     -3.3710
 661,   7.363e-01,  -2.971e+00,   3.541e-01,      -0.398,      -0.011,       0.917,   4.743e-02,     -2.2597
 662,   1.005e+00,  -2.970e+00,   4.370e-01,      -0.221,       0.023,       0.975,   6.947e-02,     -1.5952
 663,   1.376e+00,  -2.970e+00,   4.967e-01,      -0.108,       0.041,       0.993,   8.589e-02,     -1.2992
 664,   1.811e+00,  -2.970e+00,   5.204e-01,      -0.006,       0.054,       0.999,   9.470e-02,     -1.1160
 665,   2.269e+00,  -2.970e+00,   4.932e-01,       0.124,       0.066,       0.990,   9.550e-02,     -0.8208
 666,   2.705e+00,  -2.970e+00,   4.228e-01,       0.198,       0.070,       0.978,   8.726e-02,     -0.4631
 667,   3.075e+00,  -2.971e+00,   3.428e-01,       0.227,       0.071,       0.971,   6.972e-02,     -0.2219
 668,   3.344e+00,  -2.971e+00,   2.744e-01,       0.275,       0.071,       0.959,   4.535e-02,      0.0013
 669,   3.486e+00,  -2.972e+00,   2.313e-01,       0.337,       0.070,       0.939,   1.596e-02,      0.1738
Strip 34
 670,   3.485e+00,  -2.768e+00,   2.093e-01,      -0.160,      -0.073,      -0.984,   1.495e-02,      0.3955
 671,   3.341e+00,  -2.768e+00,   2.222e-01,      -0.065,      -0.073,      -0.995,   4.292e-02,      0.3902
 672,   3.069e+00,  -2.768e+00,   2.189e-01,       0.061,      -0.070,      -0.996,   6.683e-02,      0.3648
 673,   2.694e+00,  -2.769e+00,   1.815e-01,       0.129,      -0.067,      -0.989,   8.475e-02,      0.2616
 674,   2.253e+00,  -2.769e+00,   1.369e-01,       0.074,      -0.071,      -0.995,   9.345e-02,      0.1941
 675,   1.789e+00,  -2.769e+00,   1.123e-01,       0.032,      -0.075,      -0.997,   9.327e-02,      0.2304
 676,   1.348e+00,  -2.769e+00,   1.045e-01,       0.002,      -0.079,      -0.997,   8.412e-02,      0.3193
 677,   9.728e-01,  -2.769e+00,   1.114e-01,      -0.044,      -0.086,      -0.995,   6.686e-02,      0.4766
 678,   7.003e-01,  -2.769e+00,   1.353e-01,      -0.152,      -0.103,      -0.983,   4.346e-02,      0.7883
 679,   5.570e-01,  -2.769e+00,   1.782e-01,      -0.575,      -0.167,      -0.801,   1.836e-02,      0.7081
 680,   5.570e-01,  -2.768e+00,   2.496e-01,      -0.771,      -0.099,       0.629,   2.343e-02,     -3.3200
 681,   7.003e-01,  -2.767e+00,   3.409e-01,      -0.398,      -0.011,       0.917,   4.658e-02,     -2.2389
 682,   9.728e-01,  -2.767e+00,   4.248e-01,      -0.221,       0.023,       0.975,   6.823e-02,     -1.5845
 683,   1.348e+00,  -2.766e+00,   4.852e-01,      -0.108,       0.041,       0.993,   8.435e-02,     -1.2927
 684,   1.789e+00,  -2.766e+00,   5.093e-01,      -0.006,       0.054,       0.999,   9.300e-02,     -1.1117
 685,   2.253e+00,  -2.766e+00,   4.817e-01,       0.124,       0.066,       0.990,   9.378e-02,     -0.8183
 686,   2.694e+00,  -2.767e+00,   4.105e-01,       0.198,       0.070,       0.978,   8.570e-02,     -0.4617
 687,   3.069e+00,  -2.767e+00,   3.294e-01,       0.227,       0.071,       0.971,   6.847e-02,     -0.2212
 688,   3.341e+00,  -2.768e+00,   2.601e-01,       0.275,       0.071,       0.959,   4.454e-02,      0.0016
 689,   3.485e+00,  -2.768e+00,   2.165e-01,       0.337,       0.070,       0.939,   1.568e-02,      0.1738
Strip 35
 690,   3.483e+00,  -2.571e+00,   1.949e-01,      -0.160,      -0.073,      -0.984,   1.465e-02,      0.3954
 691,   3.338e+00,  -2.571e+00,   2.080e-01,      -0.065,      -0.073,      -0.995,   4.206e-02,      0.3899
 692,   3.063e+00,  -2.571e+00,   2.046e-01,       0.061,      -0.070,      -0.996,   6.548e-02,      0.3643
 693,   2.683e+00,  -2.571e+00,   1.667e-01,       0.129,      -0.067,      -0.989,   8.304e-02,      0.2607
